"tick","Id","OtherId","Type","Trust"
27,8,14,C,0.5555555555555556
27,9,0,S,0.0
27,9,2,S,0.0
27,9,11,C,0.5555555555555556
27,10,6,S,0.05276583544932967
27,10,24,C,0.7037037037037037
27,11,9,S,0.0961205543266008
27,11,20,C,0.25925925925925924
27,11,22,C,0.7037037037037037
27,14,8,S,0.09443944843159825
27,14,20,C,0.7037037037037037
27,15,7,S,0.03940302086231891
27,15,18,C,0.7037037037037037
27,12,25,C,0.8518518518518519
27,16,21,C,0.8518518518518519
27,18,15,S,0.1789434535148507
27,18,17,C,0.48148148148148145
27,18,23,C,0.8518518518518519
27,18,13,C,0.0
27,20,11,S,0.0
27,20,14,S,0.16614381517868124
27,20,23,C,0.48148148148148145
27,20,13,C,0.8518518518518519
27,22,11,S,0.48966165240396736
27,22,17,C,0.0
27,22,19,C,0.8518518518518519
27,22,21,C,0.0
27,24,10,S,0.22040647284531753
27,24,17,C,0.8518518518518519
27,24,13,C,0.48148148148148145
27,13,18,S,0.0
27,13,20,S,0.10575521339682308
27,13,24,S,0.0
27,17,18,S,0.0
27,17,22,S,0.0
27,17,24,S,0.6095143139351265
27,19,22,S,0.5667953747704658
27,21,16,S,0.0
27,21,22,S,0.0
27,23,18,S,0.5354873866835347
27,23,20,S,0.19359641838647093
27,25,12,S,0.018806744343984095
28,0,8,C,0.07142857142857142
28,0,9,C,0.42857142857142855
28,1,7,C,0.42857142857142855
28,2,8,C,0.42857142857142855
28,2,9,C,0.07142857142857142
28,3,6,C,0.42857142857142855
28,4,6,C,0.07142857142857142
28,5,7,C,0.07142857142857142
28,6,3,S,0.06702901626737195
28,6,4,S,0.0
28,6,10,C,0.5714285714285714
28,7,1,S,0.061021593792642284
28,7,5,S,0.0
28,7,15,C,0.5714285714285714
28,8,0,S,0.0
28,8,2,S,0.11532747468436377
28,8,14,C,0.5714285714285714
28,9,0,S,0.0
28,9,2,S,0.0
28,9,11,C,0.5714285714285714
28,10,6,S,0.047450048951671514
28,10,24,C,0.7142857142857143
28,11,9,S,0.08708895638428828
28,11,20,C,0.2857142857142857
28,11,22,C,0.7142857142857143
28,14,8,S,0.07776511742428388
28,14,20,C,0.7142857142857143
28,15,7,S,0.03615521500867416
28,15,18,C,0.7142857142857143
28,12,25,C,0.8571428571428571
28,16,21,C,0.8571428571428571
28,18,15,S,0.1789434535148507
28,18,17,C,0.5
28,18,23,C,0.8571428571428571
28,18,13,C,0.0
28,20,11,S,0.0
28,20,14,S,0.21607961364109668
28,20,23,C,0.5
28,20,13,C,0.8571428571428571
28,22,11,S,0.48966165240396736
28,22,17,C,0.0
28,22,19,C,0.8571428571428571
28,22,21,C,0.0
28,24,10,S,0.22040647284531753
28,24,17,C,0.8571428571428571
28,24,13,C,0.5
28,13,18,S,0.0
28,13,20,S,0.0988413562359205
28,13,24,S,0.0
28,17,18,S,0.0
28,17,22,S,0.0
28,17,24,S,0.6317283588549466
28,19,22,S,0.5908953378630573
28,21,16,S,0.0
28,21,22,S,0.0
28,23,18,S,0.5002615512904967
28,23,20,S,0.17577773659694146
28,25,12,S,0.017578255181812958
29,0,8,C,0.10344827586206896
29,0,9,C,0.4482758620689655
29,1,7,C,0.4482758620689655
29,2,8,C,0.4482758620689655
29,2,9,C,0.10344827586206896
29,3,6,C,0.4482758620689655
29,4,6,C,0.10344827586206896
29,5,7,C,0.10344827586206896
29,6,3,S,0.07216687589599653
29,6,4,S,0.5
29,6,10,C,0.5862068965517241
29,7,1,S,0.0823456074108801
29,7,5,S,0.5
29,7,15,C,0.5862068965517241
29,8,0,S,0.5
29,8,2,S,0.07584633936711904
29,8,14,C,0.5862068965517241
29,9,0,S,0.0
29,9,2,S,0.0
29,9,11,C,0.5862068965517241
29,10,6,S,0.0430359669896098
29,10,24,C,0.7241379310344828
29,11,9,S,0.0795658953845816
29,11,20,C,0.3103448275862069
29,11,22,C,0.7241379310344828
29,14,8,S,0.07776511742428388
29,14,20,C,0.7241379310344828
29,15,7,S,0.03338422960231825
29,15,18,C,0.7241379310344828
29,12,25,C,0.8620689655172413
29,16,21,C,0.8620689655172413
29,18,15,S,0.16891745455343307
29,18,17,C,0.5172413793103449
29,18,23,C,0.8620689655172413
29,18,13,C,0.0
29,20,11,S,0.0
29,20,14,S,0.2535240326607362
29,20,23,C,0.5172413793103449
29,20,13,C,0.8620689655172413
29,22,11,S,0.48966165240396736
29,22,17,C,0.0
29,22,19,C,0.8620689655172413
29,22,21,C,0.0
29,24,10,S,0.22040647284531753
29,24,17,C,0.8620689655172413
29,24,13,C,0.5172413793103449
29,13,18,S,0.0
29,13,20,S,0.09266849922138862
29,13,24,S,0.0
29,17,18,S,0.0
29,17,22,S,0.0
29,17,24,S,0.6516883208760695
29,19,22,S,0.6120552220171017
29,21,16,S,0.0
29,21,22,S,0.0
29,23,18,S,0.4690582423183341
29,23,20,S,0.17577773659694146
29,25,12,S,0.016481346247811907
30,0,8,C,0.13333333333333333
30,0,9,C,0.4666666666666667
30,1,7,C,0.4666666666666667
30,2,8,C,0.4666666666666667
30,2,9,C,0.13333333333333333
30,3,6,C,0.4666666666666667
30,4,6,C,0.13333333333333333
30,5,7,C,0.13333333333333333
30,6,3,S,0.07756644767896854
30,6,4,S,0.22229137858848158
30,6,10,C,0.6
30,7,1,S,0.08848597160329023
30,7,5,S,0.22765077838264386
30,7,15,C,0.6
30,8,0,S,0.21876599091566418
30,8,2,S,0.05400105904381743
30,8,14,C,0.6
30,9,0,S,0.0
30,9,2,S,0.0
30,9,11,C,0.6
30,10,6,S,0.039316552241240775
30,10,24,C,0.7333333333333333
30,11,9,S,0.07320470828140965
30,11,20,C,0.3333333333333333
30,11,22,C,0.7333333333333333
30,14,8,S,0.07776511742428388
30,14,20,C,0.7333333333333333
30,15,7,S,0.06440131066382983
30,15,18,C,0.7333333333333333
30,12,25,C,0.8666666666666667
30,16,21,C,0.8666666666666667
30,18,15,S,0.15951839887851826
30,18,17,C,0.5333333333333333
30,18,23,C,0.8666666666666667
30,18,13,C,0.0
30,20,11,S,0.0
30,20,14,S,0.28259385002489623
30,20,23,C,0.5333333333333333
30,20,13,C,0.8666666666666667
30,22,11,S,0.48966165240396736
30,22,17,C,0.0
30,22,19,C,0.8666666666666667
30,22,21,C,0.0
30,24,10,S,0.22040647284531753
30,24,17,C,0.8666666666666667
30,24,13,C,0.5333333333333333
30,13,18,S,0.0
30,13,20,S,0.08713104091980159
30,13,24,S,0.0
30,17,18,S,0.0
30,17,22,S,0.0
30,17,24,S,0.6695093508417691
30,19,22,S,0.6120552220171017
30,21,16,S,0.0
30,21,22,S,0.0
30,23,18,S,0.4414880577143665
30,23,20,S,0.17577773659694146
30,25,12,S,0.015497275762160014
31,0,8,C,0.16129032258064516
31,0,9,C,0.4838709677419355
31,1,7,C,0.4838709677419355
31,2,8,C,0.4838709677419355
31,2,9,C,0.16129032258064516
31,3,6,C,0.4838709677419355
31,4,6,C,0.16129032258064516
31,5,7,C,0.16129032258064516
31,6,3,S,0.08351424069458188
31,6,4,S,0.13421584164861186
31,6,10,C,0.6129032258064516
31,7,1,S,0.09460013111389685
31,7,5,S,0.14200269640440355
31,7,15,C,0.6129032258064516
31,8,0,S,0.13053252954201425
31,8,2,S,0.04058532738322492
31,8,14,C,0.6129032258064516
31,9,0,S,0.0
31,9,2,S,0.0
31,9,11,C,0.6129032258064516
31,10,6,S,0.03617418173031111
31,10,24,C,0.7419354838709677
31,11,9,S,0.06775726894549876
31,11,20,C,0.3548387096774194
31,11,22,C,0.7419354838709677
31,14,8,S,0.06729821088106362
31,14,20,C,0.7419354838709677
31,15,7,S,0.0600719690131582
31,15,18,C,0.7419354838709677
31,12,25,C,0.8709677419354839
31,16,21,C,0.8709677419354839
31,18,15,S,0.15073341106360566
31,18,17,C,0.5483870967741935
31,18,23,C,0.8709677419354839
31,18,13,C,0.0
31,20,11,S,0.0
31,20,14,S,0.25487606653870887
31,20,23,C,0.5483870967741935
31,20,13,C,0.8709677419354839
31,22,11,S,0.48966165240396736
31,22,17,C,0.0
31,22,19,C,0.8709677419354839
31,22,21,C,0.0
31,22,13,C,0.0
31,24,10,S,0.22040647284531753
31,24,17,C,0.8709677419354839
31,24,13,C,0.5483870967741935
31,13,18,S,0.0
31,13,20,S,0.08214182388859806
31,13,22,S,0.0
31,13,24,S,0.0
31,17,18,S,0.0
31,17,22,S,0.0
31,17,24,S,0.6853443608297627
31,19,22,S,0.6120552220171017
31,21,16,S,0.0
31,21,22,S,0.0
31,23,18,S,0.41680288859789766
31,23,20,S,0.17577773659694146
31,25,12,S,0.014610573847996806
32,0,8,C,0.1875
32,0,9,C,0.5
32,1,7,C,0.5
32,2,8,C,0.5
32,2,9,C,0.1875
32,3,6,C,0.5
32,4,6,C,0.1875
32,5,7,C,0.1875
32,6,3,S,0.08993057639585753
32,6,4,S,0.09247191053919956
32,6,10,C,0.625
32,7,1,S,0.10116364835099444
32,7,5,S,0.1007291973026145
32,7,15,C,0.625
32,8,0,S,0.08912210195580265
32,8,2,S,0.07218966300945524
32,8,14,C,0.625
32,9,0,S,0.0
32,9,2,S,0.0
32,9,11,C,0.625
32,10,6,S,0.033484962476396936
32,10,24,C,0.75
32,11,9,S,0.06304130844784384
32,11,20,C,0.375
32,11,22,C,0.75
32,14,8,S,0.05922865430835026
32,14,20,C,0.75
32,15,7,S,0.056267163192001465
32,15,18,C,0.75
32,12,25,C,0.875
32,16,21,C,0.875
32,18,15,S,0.14254021500173097
32,18,17,C,0.5625
32,18,23,C,0.875
32,18,13,C,0.0
32,20,11,S,0.0
32,20,14,S,0.23202515727494571
32,20,23,C,0.5625
32,20,13,C,0.875
32,22,11,S,0.48966165240396736
32,22,17,C,0.0
32,22,19,C,0.875
32,22,21,C,0.0
32,22,13,C,0.0
32,24,10,S,0.22040647284531753
32,24,17,C,0.875
32,24,13,C,0.5625
32,13,18,S,0.0
32,13,20,S,0.07762836369287764
32,13,22,S,0.0
32,13,24,S,0.0
32,17,18,S,0.0
32,17,22,S,0.0
32,17,24,S,0.6853443608297627
32,19,22,S,0.6120552220171017
32,21,16,S,0.0
32,21,22,S,0.0
32,23,18,S,0.3944707201162957
32,23,20,S,0.17577773659694146
32,25,12,S,0.013808373827101787
33,0,8,C,0.21212121212121213
33,0,9,C,0.5151515151515151
33,1,6,C,0.0
33,1,7,C,0.5151515151515151
33,2,8,C,0.5151515151515151
33,2,9,C,0.21212121212121213
33,3,6,C,0.5151515151515151
33,3,9,C,0.0
33,4,6,C,0.21212121212121213
33,5,7,C,0.21212121212121213
33,5,8,C,0.0
33,6,1,S,0.0
33,6,3,S,0.096654672976443
33,6,4,S,0.06873113544904906
33,6,10,C,0.6363636363636364
33,7,1,S,0.10757362181566707
33,7,5,S,0.07450840061982365
33,7,15,C,0.6363636363636364
33,8,0,S,0.06577086166344963
33,8,2,S,0.05927887250295531
33,8,5,S,0.0
33,8,14,C,0.6363636363636364
33,9,0,S,0.0
33,9,2,S,0.0
33,9,3,S,0.0
33,9,11,C,0.6363636363636364
33,10,6,S,0.059249860263254045
33,10,24,C,0.7575757575757576
33,11,9,S,0.058919931562148684
33,11,20,C,0.3939393939393939
33,11,22,C,0.7575757575757576
33,14,8,S,0.05276462680728191
33,14,20,C,0.7575757575757576
33,15,7,S,0.05287117682727827
33,15,18,C,0.7575757575757576
33,12,25,C,0.8787878787878788
33,16,21,C,0.8787878787878788
33,18,15,S,0.16166924382935483
33,18,17,C,0.5757575757575758
33,18,23,C,0.8787878787878788
33,18,25,C,0.0
33,18,13,C,0.0
33,20,11,S,0.0
33,20,14,S,0.230891510709772
33,20,23,C,0.5757575757575758
33,20,13,C,0.8787878787878788
33,22,11,S,0.48966165240396736
33,22,17,C,0.0
33,22,19,C,0.8787878787878788
33,22,21,C,0.0
33,22,13,C,0.0
33,24,10,S,0.20580203290219046
33,24,17,C,0.8787878787878788
33,24,13,C,0.5757575757575758
33,13,18,S,0.0
33,13,20,S,0.07352995376532312
33,13,22,S,0.0
33,13,24,S,0.0
33,17,18,S,0.0
33,17,22,S,0.0
33,17,24,S,0.6853443608297627
33,19,22,S,0.6120552220171017
33,21,16,S,0.0
33,21,22,S,0.0
33,23,18,S,0.37410599199465117
33,23,20,S,0.22702257961163874
33,25,18,S,0.0
33,25,12,S,0.013079898777404215
34,0,8,C,0.23529411764705882
34,0,9,C,0.5294117647058824
34,1,6,C,0.0
34,1,7,C,0.5294117647058824
34,2,7,C,0.0
34,2,8,C,0.5294117647058824
34,2,9,C,0.23529411764705882
34,3,6,C,0.5294117647058824
34,3,9,C,0.0
34,4,6,C,0.23529411764705882
34,5,7,C,0.23529411764705882
34,5,8,C,0.0
34,6,1,S,0.0
34,6,3,S,0.10331962724827318
34,6,4,S,0.053706167150659206
34,6,10,C,0.6470588235294118
34,7,1,S,0.11380129861615014
34,7,2,S,0.0
34,7,5,S,0.05727776763300385
34,7,15,C,0.6470588235294118
34,8,0,S,0.05109993746841471
34,8,2,S,0.07995795966875033
34,8,5,S,0.0
34,8,14,C,0.6470588235294118
34,9,0,S,0.0
34,9,2,S,0.0
34,9,3,S,0.0
34,9,11,C,0.6470588235294118
34,10,6,S,0.05561114883443259
34,10,24,C,0.7647058823529411
34,11,9,S,0.055288330204735926
34,11,20,C,0.4117647058823529
34,11,22,C,0.7647058823529411
34,14,8,S,0.04747817944782922
34,14,20,C,0.7647058823529411
34,15,7,S,0.07556488314109339
34,15,18,C,0.7647058823529411
34,12,25,C,0.8823529411764706
34,16,21,C,0.8823529411764706
34,18,15,S,0.17945304760551947
34,18,17,C,0.5882352941176471
34,18,23,C,0.8823529411764706
34,18,25,C,0.0
34,18,13,C,0.0
34,20,11,S,0.0
34,20,14,S,0.22985798954899656
34,20,23,C,0.5882352941176471
34,20,13,C,0.8823529411764706
34,22,11,S,0.48966165240396736
34,22,17,C,0.0
34,22,19,C,0.8823529411764706
34,22,21,C,0.0
34,22,13,C,0.0
34,24,10,S,0.19271320335993214
34,24,17,C,0.8823529411764706
34,24,13,C,0.5882352941176471
34,13,18,S,0.0
34,13,20,S,0.06979541989177054
34,13,22,S,0.0
34,13,24,S,0.0
34,17,18,S,0.0
34,17,22,S,0.0
34,17,24,S,0.6853443608297627
34,19,22,S,0.6120552220171017
34,21,16,S,0.0
34,21,22,S,0.0
34,23,18,S,0.35546295629290453
34,23,20,S,0.27276441798039314
34,25,18,S,0.0
34,25,12,S,0.012416063261554451
35,0,8,C,0.2571428571428571
35,0,9,C,0.5428571428571428
35,1,6,C,0.0
35,1,7,C,0.5428571428571428
35,2,7,C,0.0
35,2,8,C,0.5428571428571428
35,2,9,C,0.2571428571428571
35,3,6,C,0.5428571428571428
35,3,9,C,0.0
35,4,6,C,0.2571428571428571
35,5,7,C,0.2571428571428571
35,5,8,C,0.0
35,6,1,S,0.0
35,6,3,S,0.10872084321580701
35,6,4,S,0.09654123386416692
35,6,10,C,0.6571428571428571
35,7,1,S,0.11927069787972695
35,7,2,S,0.0
35,7,5,S,0.04483996536874046
35,7,15,C,0.6571428571428571
35,8,0,S,0.08486804485600791
35,8,2,S,0.08815056177822435
35,8,5,S,0.0
35,8,14,C,0.6571428571428571
35,9,0,S,0.0
35,9,2,S,0.0
35,9,3,S,0.0
35,9,11,C,0.6571428571428571
35,10,6,S,0.05237303737350148
35,10,24,C,0.7714285714285715
35,11,9,S,0.05206490694388136
35,11,20,C,0.42857142857142855
35,11,22,C,0.7714285714285715
35,14,8,S,0.04308037963333582
35,14,20,C,0.7714285714285715
35,15,7,S,0.07139447648942632
35,15,18,C,0.7714285714285715
35,12,25,C,0.8857142857142857
35,16,21,C,0.8857142857142857
35,18,15,S,0.19597538010945478
35,18,17,C,0.6
35,18,23,C,0.8857142857142857
35,18,25,C,0.0
35,18,13,C,0.0
35,20,11,S,0.0
35,20,14,S,0.22891242583047886
35,20,23,C,0.6
35,20,13,C,0.8857142857142857
35,22,11,S,0.48966165240396736
35,22,17,C,0.0
35,22,19,C,0.8857142857142857
35,22,21,C,0.0
35,22,13,C,0.0
35,24,10,S,0.18094264982009808
35,24,17,C,0.8857142857142857
35,24,13,C,0.6
35,13,18,S,0.0
35,13,20,S,0.06638136205798544
35,13,22,S,0.0
35,13,24,S,0.0
35,17,18,S,0.0
35,17,22,S,0.0
35,17,24,S,0.6853443608297627
35,19,22,S,0.6120552220171017
35,21,16,S,0.0
35,21,22,S,0.0
35,23,18,S,0.33835075728876624
35,23,20,S,0.31369790033457856
35,25,18,S,0.0
35,25,12,S,0.011809161467018067
36,0,8,C,0.2777777777777778
36,0,9,C,0.5555555555555556
36,1,6,C,0.0
36,1,7,C,0.5555555555555556
36,2,7,C,0.0
36,2,8,C,0.5555555555555556
36,2,9,C,0.2777777777777778
36,3,6,C,0.5555555555555556
36,3,9,C,0.0
36,4,6,C,0.2777777777777778
36,5,7,C,0.2777777777777778
36,5,8,C,0.0
36,6,1,S,0.0
36,6,3,S,0.11277567134692841
36,6,4,S,0.07810326241350181
36,6,10,C,0.6666666666666666
36,7,1,S,0.12377276882362209
36,7,2,S,0.0
36,7,5,S,0.08126932183463727
36,7,15,C,0.6666666666666666
36,8,0,S,0.06780145990490681
36,8,2,S,0.09750104060548469
36,8,5,S,0.0
36,8,14,C,0.6666666666666666
36,9,0,S,0.0
36,9,2,S,0.0
36,9,3,S,0.0
36,9,11,C,0.6666666666666666
36,10,6,S,0.04947340924496978
36,10,24,C,0.7777777777777778
36,11,9,S,0.049185190380456996
36,11,20,C,0.4444444444444444
36,11,22,C,0.7777777777777778
36,14,8,S,0.039369173592432055
36,14,20,C,0.7777777777777778
36,15,7,S,0.07139447648942632
36,15,18,C,0.7777777777777778
36,12,25,C,0.8888888888888888
36,16,21,C,0.8888888888888888
36,18,15,S,0.21132420723100587
36,18,17,C,0.6111111111111112
36,18,23,C,0.8888888888888888
36,18,25,C,0.0
36,18,13,C,0.0
36,20,11,S,0.0
36,20,14,S,0.22804453007494255
36,20,23,C,0.6111111111111112
36,20,13,C,0.8888888888888888
36,22,11,S,0.48966165240396736
36,22,17,C,0.0
36,22,19,C,0.8888888888888888
36,22,21,C,0.0
36,22,13,C,0.0
36,24,10,S,0.2329651809328207
36,24,17,C,0.8888888888888888
36,24,21,C,0.0
36,24,13,C,0.6111111111111112
36,13,18,S,0.0
36,13,20,S,0.0632507657982863
36,13,22,S,0.0
36,13,24,S,0.0
36,17,18,S,0.0
36,17,22,S,0.0
36,17,24,S,0.6853443608297627
36,19,22,S,0.6120552220171017
36,21,16,S,0.0
36,21,22,S,0.0
36,21,24,S,0.0
36,23,18,S,0.36914370079378844
36,23,20,S,0.3504271873965761
36,25,18,S,0.0
36,25,12,S,0.011252620866563744
37,0,8,C,0.2972972972972973
37,0,9,C,0.5675675675675675
37,1,6,C,0.0
37,1,7,C,0.5675675675675675
37,2,7,C,0.0
37,2,8,C,0.5675675675675675
37,2,9,C,0.2972972972972973
37,3,6,C,0.5675675675675675
37,3,9,C,0.0
37,4,6,C,0.2972972972972973
37,5,7,C,0.2972972972972973
37,5,8,C,0.02702702702702703
37,6,1,S,0.0
37,6,3,S,0.11586699819248002
37,6,4,S,0.09364836035732031
37,6,10,C,0.6756756756756757
37,7,1,S,0.12722386489823923
37,7,2,S,0.0
37,7,5,S,0.06582374135630095
37,7,15,C,0.6756756756756757
37,8,0,S,0.08271888474357296
37,8,2,S,0.10780627559344788
37,8,5,S,0.0
37,8,14,C,0.6756756756756757
37,9,0,S,0.0
37,9,2,S,0.0
37,9,3,S,0.0
37,9,11,C,0.6756756756756757
37,10,6,S,0.07178877509036348
37,10,24,C,0.7837837837837838
37,11,9,S,0.04659756899275414
37,11,20,C,0.4594594594594595
37,11,22,C,0.7837837837837838
37,14,8,S,0.03622646329886656
37,14,20,C,0.7837837837837838
37,15,7,S,0.07139447648942632
37,15,18,C,0.7837837837837838
37,12,25,C,0.8918918918918919
37,16,21,C,0.8918918918918919
37,18,15,S,0.2255871703552077
37,18,17,C,0.6216216216216216
37,18,23,C,0.8918918918918919
37,18,25,C,0.0
37,18,13,C,0.0
37,20,11,S,0.0
37,20,14,S,0.22724554183910137
37,20,23,C,0.6216216216216216
37,20,13,C,0.8918918918918919
37,22,11,S,0.48966165240396736
37,22,17,C,0.0
37,22,19,C,0.8918918918918919
37,22,21,C,0.0
37,22,13,C,0.0
37,24,10,S,0.2790671973144025
37,24,17,C,0.8918918918918919
37,24,21,C,0.0
37,24,13,C,0.6216216216216216
37,13,18,S,0.0
37,13,20,S,0.060371896441286606
37,13,22,S,0.0
37,13,24,S,0.0
37,17,18,S,0.0
37,17,22,S,0.0
37,17,24,S,0.6853443608297627
37,19,22,S,0.6120552220171017
37,21,16,S,0.0
37,21,22,S,0.0
37,21,24,S,0.0
37,23,18,S,0.39754766136811437
37,23,20,S,0.38347519535122393
37,25,18,S,0.0
37,25,12,S,0.010740806046695955
38,0,8,C,0.3157894736842105
38,0,9,C,0.5789473684210527
38,1,6,C,0.02631578947368421
38,1,7,C,0.5789473684210527
38,2,7,C,0.0
38,2,8,C,0.5789473684210527
38,2,9,C,0.3157894736842105
38,3,6,C,0.5789473684210527
38,3,9,C,0.0
38,4,6,C,0.3157894736842105
38,5,7,C,0.3157894736842105
38,5,8,C,0.05263157894736842
38,6,1,S,0.0
38,6,3,S,0.11830340567749141
38,6,4,S,0.07836293247767985
38,6,10,C,0.6842105263157895
38,7,1,S,0.1297041960789514
38,7,2,S,0.0
38,7,5,S,0.08333015456253007
38,7,15,C,0.6842105263157895
38,8,0,S,0.06840930239555297
38,8,2,S,0.11871198959001392
38,8,5,S,0.0
38,8,14,C,0.6842105263157895
38,9,0,S,0.0
38,9,2,S,0.0
38,9,3,S,0.0
38,9,11,C,0.6842105263157895
38,10,6,S,0.0682023993598042
38,10,24,C,0.7894736842105263
38,11,9,S,0.04426023950262249
38,11,20,C,0.47368421052631576
38,11,22,C,0.7894736842105263
38,14,8,S,0.07072162383494066
38,14,20,C,0.7894736842105263
38,15,7,S,0.08997207987485552
38,15,18,C,0.7894736842105263
38,12,25,C,0.8947368421052632
38,16,21,C,0.8947368421052632
38,18,15,S,0.23884797498753932
38,18,17,C,0.631578947368421
38,18,23,C,0.8947368421052632
38,18,25,C,0.0
38,18,13,C,0.0
38,20,11,S,0.0
38,20,14,S,0.22650795566470985
38,20,23,C,0.631578947368421
38,20,13,C,0.8947368421052632
38,22,11,S,0.48966165240396736
38,22,17,C,0.0
38,22,19,C,0.8947368421052632
38,22,21,C,0.0
38,22,13,C,0.0
38,24,10,S,0.3201846659539447
38,24,17,C,0.8947368421052632
38,24,21,C,0.0
38,24,13,C,0.631578947368421
38,13,18,S,0.0
38,13,20,S,0.057717411925633885
38,13,22,S,0.0
38,13,24,S,0.0
38,17,18,S,0.0
38,17,22,S,0.0
38,17,24,S,0.6853443608297627
38,19,22,S,0.6222057378264055
38,21,16,S,0.0
38,21,22,S,0.0
38,21,24,S,0.0
38,23,18,S,0.42380798302673506
38,23,20,S,0.41329339979645957
38,25,18,S,0.0
38,25,12,S,0.010268861299766377
39,0,8,C,0.3333333333333333
39,0,9,C,0.5897435897435898
39,1,6,C,0.05128205128205128
39,1,7,C,0.5897435897435898
39,2,7,C,0.0
39,2,8,C,0.5897435897435898
39,2,9,C,0.3333333333333333
39,3,6,C,0.5897435897435898
39,3,9,C,0.0
39,4,6,C,0.3333333333333333
39,5,7,C,0.3333333333333333
39,5,8,C,0.07692307692307693
39,6,1,S,0.0
39,6,3,S,0.12033210293070203
39,6,4,S,0.0979417798281818
39,6,10,C,0.6923076923076923
39,7,1,S,0.13154670522292178
39,7,2,S,0.0
39,7,5,S,0.07158157496475802
39,7,15,C,0.6923076923076923
39,8,0,S,0.08623114837064684
39,8,2,S,0.12904978839928385
39,8,5,S,0.0
39,8,14,C,0.6923076923076923
39,9,0,S,0.0
39,9,2,S,0.0
39,9,3,S,0.0
39,9,11,C,0.6923076923076923
39,10,6,S,0.06701805648509906
39,10,24,C,0.7948717948717948
39,11,9,S,0.042138984668394455
39,11,20,C,0.48717948717948717
39,11,22,C,0.7948717948717948
39,14,8,S,0.06579704937270535
39,14,20,C,0.7948717948717948
39,15,7,S,0.10740244705192004
39,15,18,C,0.7948717948717948
39,12,25,C,0.8974358974358975
39,16,21,C,0.8974358974358975
39,18,15,S,0.2510445644719373
39,18,17,C,0.6410256410256411
39,18,23,C,0.8974358974358975
39,18,25,C,0.0
39,18,13,C,0.0
39,20,11,S,0.0
39,20,14,S,0.22582530407344897
39,20,23,C,0.6410256410256411
39,20,13,C,0.8974358974358975
39,22,11,S,0.48966165240396736
39,22,17,C,0.0
39,22,19,C,0.8974358974358975
39,22,21,C,0.0
39,22,13,C,0.0
39,24,10,S,0.31807834030455306
39,24,17,C,0.8974358974358975
39,24,21,C,0.0
39,24,13,C,0.6410256410256411
39,13,18,S,0.0
39,13,20,S,0.055263645924540285
39,13,22,S,0.0
39,13,24,S,0.0
39,17,18,S,0.0
39,17,22,S,0.0
39,17,24,S,0.6853443608297627
39,19,22,S,0.6325970894468543
39,21,16,S,0.0
39,21,22,S,0.0
39,21,24,S,0.0
39,23,18,S,0.44813943217592667
39,23,20,S,0.41329339979645957
39,25,18,S,0.0
39,25,12,S,0.009832583423040454
40,0,8,C,0.35
40,0,9,C,0.6
40,1,6,C,0.075
40,1,7,C,0.6
40,2,7,C,0.025
40,2,8,C,0.6
40,2,9,C,0.35
40,3,6,C,0.6
40,3,9,C,0.0
40,4,6,C,0.35
40,5,7,C,0.35
40,5,8,C,0.1
40,6,1,S,0.0
40,6,3,S,0.12174350715543443
40,6,4,S,0.10181498845844882
40,6,10,C,0.7
40,7,1,S,0.13345894839808095
40,7,2,S,0.0
40,7,5,S,0.07158157496475802
40,7,15,C,0.7
40,8,0,S,0.08949181336074835
40,8,2,S,0.13708853946397545
40,8,5,S,0.0
40,8,14,C,0.7
40,9,0,S,0.0
40,9,2,S,0.0
40,9,3,S,0.0
40,9,11,C,0.7
40,10,6,S,0.08122329171036176
40,10,24,C,0.8
40,11,9,S,0.040205528908545
40,11,20,C,0.5
40,11,22,C,0.8
40,14,8,S,0.06148999873438466
40,14,20,C,0.8
40,15,7,S,0.10740244705192004
40,15,18,C,0.8
40,12,25,C,0.9
40,16,21,C,0.9
40,18,15,S,0.2621536174201217
40,18,17,C,0.65
40,18,23,C,0.9
40,18,25,C,0.0
40,18,13,C,0.0
40,20,11,S,0.0
40,20,14,S,0.22519198419412537
40,20,23,C,0.65
40,20,13,C,0.9
40,22,11,S,0.48966165240396736
40,22,17,C,0.0
40,22,19,C,0.9
40,22,21,C,0.0
40,22,13,C,0.0
40,24,10,S,0.35303356961868865
40,24,17,C,0.9
40,24,21,C,0.0
40,24,13,C,0.65
40,13,18,S,0.0
40,13,20,S,0.05299002473112261
40,13,22,S,0.0
40,13,24,S,0.0
40,17,18,S,0.2488155459026044
40,17,22,S,0.0
40,17,24,S,0.6922359928117684
40,19,22,S,0.6431118895969873
40,21,16,S,0.0
40,21,22,S,0.0
40,21,24,S,0.0
40,23,18,S,0.4707306060575124
40,23,20,S,0.41329339979645957
40,25,18,S,0.0
40,25,12,S,0.009428318244229256
41,0,8,C,0.36585365853658536
41,0,9,C,0.6097560975609756
41,1,6,C,0.0975609756097561
41,1,7,C,0.6097560975609756
41,2,7,C,0.04878048780487805
41,2,8,C,0.6097560975609756
41,2,9,C,0.36585365853658536
41,3,6,C,0.6097560975609756
41,3,9,C,0.0
41,4,6,C,0.36585365853658536
41,5,7,C,0.36585365853658536
41,5,8,C,0.12195121951219512
41,6,1,S,0.0
41,6,3,S,0.12276999692429569
41,6,4,S,0.10617948044537853
41,6,10,C,0.7073170731707317
41,7,1,S,0.135220605201172
41,7,2,S,0.0
